616		390007		2.33341		568.928		1829.95		334.066
617		338098		2.19141		525.165		1857.08		294.374
618		291893		2.05277		484.017		1881.77		254.33
619		251571		1.92096		445.778		1904.13		214.81
620		217504		1.80027		411.25		1923.96		177.206
621		189239		1.69194		380.717		1941.29		142.251
622		167965		1.60408		356.427		1954.75		112.991
623		167965		1.60408		356.427		1954.75		112.991
624		149877		1.52242		335.1		1967.12		85.8511
625		132220		1.43636		313.335		1980.97		57.2527
626		116641		1.35231		293.598		1994.81		29.6991
627		1.04586e+06		9.2183		386.187		-4.00823		-4.49768
628		541711		2.18995		841.996		726.257		195.929
629		496753		2.40473		703.153		715.926		115.594
630		3.33949e+06		24.0528		472.598		1.1252		14.3745
631		3.33087e+06		12.2752		923.642		13.2614		29.0221
632		1.03998e+06		7.14145		495.694		-10.2118		-16.8747
633		3.31919e+06		7.46796		1512.89		49.8437		40.7348
634		1.03419e+06		5.41375		650.244		-12.279		-46.7421
635		1.02442e+06		4.51115		772.975		-8.2486		-78.9213
636		1.03135e+06		4.21769		832.352		2.31133		-92.3785
637		1.04762e+06		8.49903		419.578		-17.218		-10.8178
638		1.03515e+06		8.57847		410.741		-27.2048		-10.4533
639		1.02771e+06		8.66829		403.567		-35.2043		-9.20827
640		1.01323e+06		8.81846		391.105		-39.6856		-8.76337
641		999916		8.93571		380.9		-40.7455		-8.73385
642		989677		9.03944		372.673		-39.418		-7.98157
643		982450		9.12432		366.51		-36.3946		-7.24609
644		977898		9.16924		363.025		-33.5463		-6.32852
645		974825		9.18188		361.386		-32.6528		-4.02034
646		968033		9.10136		362.043		-34.1995		-3.92038
647		963642		9.12941		359.294		-31.5912		-3.50877
648		3.31271e+06		22.4629		501.989		4.12458		26.1982
649		3.30523e+06		23.2419		484.069		8.56174		30.2598
650		958077		9.22086		353.676		-28.3329		-2.28317
651		953100		9.35977		346.617		-24.5389		-1.33507
652		947523		9.42816		342.089		-22.6048		-1.38374
653		942864		9.49218		338.111		-20.9735		-0.911136
654		936282		9.55108		333.68		-19.9534		-0.855195
655		930558		9.61608		329.399		-19.0634		-0.976341
656		923993		9.65765		325.667		-18.7019		-1.16174
657		917652		9.67457		322.866		-18.6467		-1.59015
658		911219		9.65992		321.089		-19.2713		-2.11866
659		905663		9.62703		320.222		-20.1925		-2.7472
660		900478		9.58369		319.828		-21.2368		-3.38151
661		895304		9.53642		319.567		-22.0359		-4.20184
662		890532		9.48574		319.562		-22.78		-5.06623
663		886955		9.43984		319.826		-23.1818		-5.95311
664		886057		9.40918		320.543		-23.1857		-6.66958
665		889766		9.4342		321.031		-21.8614		-6.5736
666		894130		9.47133		321.341		-20.7909		-6.28594
667		898080		9.49109		322.089		-20.2346		-6.28603
668		902427		9.51388		322.873		-19.3741		-6.48371
669		907493		9.55147		323.407		-18.2126		-6.42824
670		912844		9.60318		323.562		-17.1646		-5.99547
671		916775		9.66842		322.763		-15.3347		-5.66779
672		921886		9.70358		323.386		-15.4486		-5.38085
673		925390		9.65974		326.089		-17.2356		-6.04487
674		929178		9.64847		327.806		-18.3161		-6.23746
675		930074		9.62552		328.904		-19.3345		-6.05736
676		931573		9.64275		328.846		-19.4506		-5.89026
677		929802		9.64072		328.29		-18.6579		-5.9685
678		928935		9.65207		327.598		-17.5253		-5.72915
679		926332		9.60502		328.28		-18.1545		-5.16159
680		924323		9.51867		330.54		-20.3699		-5.30639
681		923812		9.51467		330.496		-21.392		-4.68203
682		921680		9.49103		330.555		-22.2219		-5.09839
683		920291		9.48683		330.203		-22.5281		-5.73274
684		916483		9.45764		329.851		-22.7018		-6.17492
685		911710		9.4316		329.039		-22.6747		-6.10994
686		905601		9.40129		327.888		-22.6614		-5.97321
687		899849		9.37492		326.722		-22.3563		-6.02359
688		894377		9.33719		326.047		-22.1084		-6.14457
689		889961		9.29057		326.066		-21.9189		-5.93326
690		885799		9.2404		326.303		-21.9166		-5.70774
691		881892		9.17989		327.005		-21.9397		-5.79096
692		878571		9.10207		328.559		-22.0586		-6.13979
693		876307		9.0198		330.701		-22.2032		-6.82808
694		874103		8.91973		333.57		-22.4994		-7.84234
695		872832		8.8197		336.863		-22.9358		-8.73724
696		871067		8.72001		340.025		-23.5925		-9.5897
697		868244		8.62508		342.653		-23.79		-9.82576
698		865857		8.56395		344.151		-24.1678		-9.40141
699		864548		8.55303		344.069		-23.8618		-8.90276
700		861924		8.54676		343.276		-22.9699		-8.25378
701		860663		8.57071		341.816		-22.2547		-7.00357
702		859227		8.61595		339.454		-20.402		-6.16141
703		857414		8.66421		336.851		-19.2071		-5.55477
704		858426		8.67796		336.715		-19.4757		-4.37472
705		858767		8.64049		338.309		-20.7766		-5.09193
706		861714		8.66941		338.337		-20.4745		-4.65774
707		861686		8.71837		336.426		-19.6961		-4.53951
708		864410		8.80635		334.118		-18.5841		-3.79671
709		863748		8.80528		333.903		-19.8987		-4.2065
710		864172		8.82016		333.503		-19.1238		-5.18725
711		862989		8.7926		334.091		-18.7446		-4.74511
712		861350		8.74798		335.157		-18.8753		-4.63427
713		861773		8.72021		336.389		-19.5918		-4.57334
714		862138		8.71522		336.724		-19.5887		-4.85322
715		860383		8.68316		337.28		-19.1211		-5.42686
716		856492		8.6249		338.023		-18.255		-5.71338
717		851190		8.53856		339.327		-17.6072		-5.61832
718		845237		8.44056		340.866		-17.2178		-5.18454
719		839530		8.34531		342.428		-16.9609		-4.52652
720		834677		8.27084		343.514		-16.5623		-4.28656
721		830209		8.20522		344.408		-16.2887		-4.48784
722		825351		8.12359		345.834		-16.1333		-5.05613
723		819255		8.0207		347.683		-16.1627		-5.39229
724		813490		7.90294		350.381		-16.5438		-5.8793
725		806878		7.76764		353.586		-16.805		-5.20591
726		802800		7.76946		351.716		-17.4993		-3.77949
727		799059		7.79858		348.771		-17.6436		-3.93233
728		796327		7.82224		346.527		-17.6751		-4.27452
729		793163		7.83536		344.572		-17.4913		-4.49314
730		789702		7.84072		342.834		-17.0131		-4.48501
731		786241		7.85527		340.699		-16.2245		-4.17872
732		782764		7.89889		337.319		-14.6082		-3.60484
733		780419		7.88614		336.853		-13.7946		-3.05026
734		776961		7.79227		339.4		-14.3748		-3.11025
735		774820		7.75276		340.19		-13.8601		-2.77364
736		772507		7.76529		338.627		-12.9309		-2.11953
737		771852		7.78228		337.601		-11.9291		-0.726333
738		769228		7.75274		337.735		-11.8796		-0.797221
739		767619		7.72381		338.291		-10.7912		-1.27796
740		764293		7.65902		339.675		-10.1504		-1.42709
741		760449		7.58539		341.247		-9.073		-1.39251
742		756101		7.51866		342.307		-7.85512		-0.833744
743		751710		7.45249		343.341		-6.5507		-0.442927
